epoch,lr,train_loss,train_l1,train_ssim_loss,train_tv,val_loss,val_l1,val_ssim_loss,val_tv,val_psnr,val_ssim,variant,description,epochs,checkpoint,history,test_eval,test_psnr,test_ssim,test_time_ms,test_mean_y_gain,test_dark_y_gain,test_over_exposed_ratio,input_h,input_w,device,params,params_m,model_size_mb,flops,gflops,time_mean_ms,time_std_ms,time_median_ms,peak_memory_mb,psnr_std,ssim_std,psnr_good_rate,over_exposed_std,model,psnr_gap_to_best,ssim_gap_to_best,quality_retention,psnr_per_mparam,ssim_per_mparam,fps_est,quality_norm,lightweight_norm,speed_norm,stability_norm,edge_balanced_score,size_reduction_vs_lpia_lightunet
44.0,1.6671233840616125e-05,0.1565090137005951,0.0828564246249501,0.1470285752951274,0.0027660466558922,0.1493337523937225,0.0832401777803897,0.131940894126892,0.0024625528487376,21.67168711181864,0.8566565883159637,lpia_former_lite,Retinex/Gamma 双先验 + 光照引导窗口注意力 + 轻量 CNN 解码器,50,F:\Digital Image Processing\outputs\checkpoints\lpia_former_lite_strict50_best.pt,F:\Digital Image Processing\outputs\lpia_former_lite_strict50_history.csv,F:\Digital Image Processing\outputs\lpia_former_lite_strict50_test_eval.csv,20.42824543475804,0.8096356431643168,24.010946666627813,0.4118878046671549,0.4115414798259735,0.0008638888888888,256,256,cuda,619733,0.619733,2.364093780517578,4921634816,4.921634816,6.504757089614868,1.0145109755846713,6.301695823669434,55.64453125,3.5888079488547397,0.09686909630401441,0.5333333333333333,0.002260145593065159,LPIA-Former-Lite,0.19016860765576737,0.001354499657948871,0.9945532892697473,32.96297830639653,1.3064265468585936,153.73364235177115,0.94668243924192,0.5388021075667679,0.0,0.2580025494597584,0.5790139903857622,0.5201002028837367
49.0,1.0187460799314202e-05,0.153394394841749,0.079772823880757,0.1472431393812329,0.0,0.1500525058805942,0.0834067294001579,0.1332915532588958,0.0,21.575388788119525,0.8549311280250549,fixed_gamma_unet,固定 Gamma 先验 + 轻量 U-Net,50,F:\Digital Image Processing\outputs\checkpoints\fixed_gamma_unet_strict50_best.pt,F:\Digital Image Processing\outputs\fixed_gamma_unet_strict50_history.csv,F:\Digital Image Processing\outputs\fixed_gamma_unet_strict50_test_eval.csv,20.618414042413807,0.8109901428222657,27.34811333369483,0.3955915570259094,0.3952837944030761,0.0005061111111111,256,256,cuda,1287315,1.287315,4.910717010498047,5574623232,5.574623232,5.470936326980591,0.8852649462042105,5.269504070281982,49.43115234375,3.5945418806964415,0.09092985835016272,0.5333333333333333,0.0011833960692066501,Fixed Gamma U-Net,0.0,0.0,1.0,16.01660358374897,0.6299857787893917,182.78406843603312,1.0,0.0032609846649488405,0.7518138614676044,0.5101265899449184,0.590269363111363,0.003147795381684748
46.0,1.298459969278006e-05,0.1564474613298468,0.082896004332238,0.1469149518122871,0.0018796107736051,0.1478572584688663,0.0818658672645688,0.1318138527870178,0.0016893030400387,21.529034249087054,0.8573393142223358,lpia_lightunet,可学习 Gamma Map + 光照引导注意力 + 轻量 U-Net,50,F:\Digital Image Processing\outputs\checkpoints\lpia_lightunet_strict50_best.pt,F:\Digital Image Processing\outputs\lpia_lightunet_strict50_history.csv,F:\Digital Image Processing\outputs\lpia_lightunet_strict50_test_eval.csv,20.47126265660649,0.8082368850708008,26.98574666671145,0.3979471186796824,0.3976005534331003,0.0006730555555555,256,256,cuda,1291380,1.29138,4.9262237548828125,5940314112,5.940314112,6.03747841835022,0.8110410091484632,5.685247898101807,49.44873046875,3.878249826703035,0.09619169133080976,0.5333333333333333,0.0017908648999706888,LPIA-LightU-Net,0.1471513858073159,0.0027532577514648438,0.9947340873634061,15.852237650115761,0.6258706849035922,165.6320620477276,0.9554039621245747,0.0,0.3398138196893651,0.20727469107788737,0.46422486146491776,0.0
