epoch,lr,train_loss,train_l1,train_ssim_loss,train_tv,val_loss,val_l1,val_ssim_loss,val_tv,val_psnr,val_ssim
11,0.00017819875806369996,0.18209206525768554,0.09561102875092063,0.17269947616735362,0.0026258653210055444,0.1701158808171749,0.09226588383316994,0.15546898126602174,0.0023101422260515393,20.185389003225175,0.8332196402549744
12,0.00017425201960503408,0.1759935933324049,0.09243489501457061,0.1668363100922053,0.0028107814525129607,0.15665806844830513,0.08641219105571508,0.1402328073978424,0.00258943900000304,21.124552129449917,0.847946400642395
13,0.0001700319750632254,0.17711928260216514,0.09384840536296093,0.16625722212725522,0.002845210413778982,0.16152577713131905,0.08983322873711586,0.14313345313072204,0.0025164409494027496,20.77009074291611,0.8449949288368225
14,0.0001655552790261255,0.172353278073023,0.090855439772941,0.16270944434926257,0.0028623282085365963,0.1570512031018734,0.08728214424103499,0.13925975561141968,0.0027836099825799465,21.003760483036004,0.8496073257923126
15,0.00016083959896778495,0.17230667208196931,0.09011620056519311,0.16408000316488028,0.003009361056138843,0.15921997278928757,0.08763195071369409,0.1429169976711273,0.0025904816458933054,20.94938205486118,0.8449165332317352
16,0.00015590354552300466,0.17544394618217846,0.09283246346298725,0.16492058027724515,0.0030238815166983186,0.15688070222735406,0.08591967456042766,0.1416467797756195,0.0027527441293932497,21.291979318425778,0.8465506184101105
17,0.00015076659903966294,0.17077033479230194,0.0901686971500722,0.16090052743111888,0.0030273446289625036,0.15932829916477204,0.08773718055337668,0.1429107069969177,0.002715328074991703,21.048311120904767,0.8460269343852996
18,0.0001454490326986819,0.17369464733358903,0.09224936973801406,0.162597051688603,0.0029349656698341195,0.158996020257473,0.0879605183750391,0.1418160879611969,0.002549138404428959,20.936611142412918,0.8459211087226868
19,0.0001399718325050444,0.1700898707599684,0.0905525631824946,0.15878530279282602,0.0028931094754126763,0.1557122875750065,0.0861862115189433,0.13879069924354553,0.0026145331957377494,21.33389858884355,0.8493151569366455
20,0.00013435661446561999,0.1702708580664226,0.08943285140711042,0.16138568094798497,0.002903265887141777,0.15481505766510964,0.08718468252569438,0.13499897003173827,0.002617813569959253,21.036459175311975,0.8529413080215454
21,0.0001286255392806612,0.1670443605854764,0.08818253576068834,0.15742118539898076,0.003024602265951271,0.15303680837154388,0.08425429996103048,0.13730100870132447,0.0026400672853924335,21.4393618194474,0.8515996372699738
22,0.00012280122488564387,0.1664542165254393,0.08853355421757643,0.15554969459085422,0.0029163272699452764,0.15230223715305327,0.08408312685787678,0.13617489337921143,0.0026332763442769645,21.434499297649165,0.8517326760292053
23,0.00011690665718860895,0.1687811478835097,0.0887575423611062,0.15975400352258287,0.002931981592134397,0.1519137878715992,0.08352425172924996,0.13651429295539855,0.0026478065783157945,21.596593379252838,0.8520988917350769
24,0.0001109650993552848,0.16396556011817423,0.08727944944448734,0.1530753132385043,0.002969003492786038,0.1511913061141968,0.08344088811427355,0.13523150563240052,0.0026932803681120276,21.596135295867054,0.8531381952762603
25,0.00010500000000000002,0.1646778575286338,0.08699065955862197,0.1550639832074741,0.0031040297125891057,0.1526889918744564,0.08463900480419398,0.13583382964134216,0.0026614378183148803,21.26553470706413,0.8525489151477814
26,9.903490064471525e-05,0.16882787373620795,0.08959707712179504,0.15816303497085923,0.0029855851204164566,0.1516624540090561,0.08455131452530623,0.13396108388900757,0.002611934959422797,21.30970228081618,0.8547442710399628
27,9.309334281139112e-05,0.1658911261759046,0.08894549088750017,0.15360143162687803,0.002898374460809242,0.14969065345823765,0.08383687987923621,0.13145536780357361,0.0025218003848567604,21.392447096614063,0.8570965898036956
28,8.719877511435618e-05,0.16205005378629755,0.08629537584938211,0.15122611072206277,0.0028324127197265625,0.15354970343410967,0.08673890177160501,0.1333705484867096,0.002510525085963309,21.102326028859316,0.8551893925666809
29,8.13744607193388e-05,0.16744328146019288,0.08959621819345633,0.15541001453927036,0.0028410968692621327,0.15093835368752478,0.08443744532763958,0.13275631427764892,0.00245503265876323,21.38810812373958,0.8558905494213104
30,7.564338553438004e-05,0.16648412179974367,0.0883034785806034,0.15607386772533716,0.0028742029919602355,0.15161706939339636,0.08544535119086503,0.1320830500125885,0.002603873685002327,21.28704562777151,0.8563214612007141
31,7.002816749495564e-05,0.16401669190775964,0.08822103993203234,0.151305509877095,0.0028578762634558614,0.15098284244537352,0.08332800712436438,0.13505194067955018,0.002577296553645283,21.55431829894881,0.8532407081127167
32,6.455096730131812e-05,0.16297457624690323,0.08655600711565963,0.15255238081453032,0.0028475308747884865,0.1487756450474262,0.0833080507069826,0.13067544102668763,0.002597471277695149,21.518482091757487,0.8577757632732391
33,5.923340096033705e-05,0.1595393041929891,0.08479151424140699,0.14920518090648036,0.0029040437689574635,0.15390000253915787,0.08567878291010857,0.13618343591690063,0.0025900712702423335,21.472051770035986,0.8528368484973907
34,5.409645447699531e-05,0.1592968027300549,0.0837377754430617,0.1508310525098704,0.002869961997880364,0.15216680601239205,0.08524559326469898,0.13359012842178344,0.002522950691636652,21.41249174896485,0.8548333370685577
35,4.916040103221507e-05,0.15746645289494696,0.08431702362124546,0.14601230511467578,0.002865523237237183,0.15082031555473804,0.08484557498246431,0.13170160055160524,0.0024787831073626878,21.339314583960764,0.8570050096511841
36,4.444472097387448e-05,0.16081920163148009,0.08476258533650555,0.15183380809247768,0.0027941295078822543,0.1494908294081688,0.08285252626985312,0.1330268633365631,0.0024974572006613016,21.66243922854845,0.8558890104293824
37,3.996802493677458e-05,0.16154504936480302,0.08652226781378144,0.14976797592804728,0.0027758734566824777,0.15019758611917497,0.08451929815113544,0.13110491394996643,0.002516624603886157,21.427560416737492,0.8576367294788361
38,3.574798039496593e-05,0.15964443600534844,0.084964488251006,0.14907714546001452,0.002827556451894171,0.1511289206147194,0.08538590766489505,0.1312381672859192,0.0024785865121521055,21.27596055623787,0.8571156752109528
39,3.180124193630004e-05,0.15644679525824187,0.08304621735029781,0.14651949092539773,0.0028166836857246363,0.15042120561003686,0.0840658712387085,0.1324620020389557,0.002486702585592866,21.52578607340095,0.856185622215271
40,2.8143385534380006e-05,0.15847141613265336,0.08422862946952818,0.14820075529511623,0.0028481065952283445,0.150384614020586,0.0843222139775753,0.1318765938282013,0.0024820657074451444,21.446568117992882,0.8563017237186432
41,2.4788847077308593e-05,0.1578101811218097,0.08389515860632818,0.14754453040487756,0.0028551470848821826,0.15224656268954276,0.08594374407082796,0.1323584198951721,0.0024721548543311656,21.2354462031666,0.8561388075351715
42,2.1750865395832963e-05,0.15788627719755546,0.08350183845665049,0.14849296335800452,0.0027591863535516275,0.1507709342241287,0.08405471410602332,0.13318700671195985,0.002454342234414071,21.57273113788365,0.8554680168628692
43,1.9041430015728164e-05,0.1578437273437801,0.08331968952914537,0.14877536851689563,0.002727009733701082,0.15018367230892182,0.08378078989684581,0.1325600576400757,0.002457089100498706,21.600017550648808,0.8560041415691376
44,1.6671233840616125e-05,0.1565090137005951,0.0828564246249501,0.14702857529512747,0.002766046655892227,0.14933375239372254,0.08324017778038978,0.13194089412689208,0.0024625528487376867,21.671687111818642,0.8566565883159637
45,1.4649630951960416e-05,0.1551002668139572,0.08229465787792535,0.14533544493161038,0.0027577096965455787,0.1494927878677845,0.08340383611619473,0.13193260550498961,0.002452989392913878,21.602164969671826,0.8566003346443176
46,1.298459969278006e-05,0.156416028532015,0.08264364164820465,0.1472618983637902,0.0028287430512740313,0.14978161275386812,0.08349175542593003,0.13233511447906493,0.0024460143595933913,21.582704510770444,0.8562037646770477
47,1.1682711180774572e-05,0.15651688254373963,0.08216856833770528,0.14842258620372017,0.0027404512677873883,0.15130126625299453,0.08527819413691759,0.131800377368927,0.0024576433934271336,21.341202299663664,0.8566569638252258
48,1.0749103375124612e-05,0.1551327619203774,0.08134212355185215,0.14730147474921793,0.0027979705740229874,0.14930712610483168,0.0835947584360838,0.13117959022521972,0.002451451115775853,21.553031217108284,0.8574084997177124
49,1.0187460799314202e-05,0.15777914274123409,0.08416823272846537,0.14694456158695132,0.002772577347293977,0.1495850744843483,0.08362745400518179,0.13167107105255127,0.002441701125353575,21.54141971812836,0.8568555593490601
50,1e-05,0.1545962627273276,0.08209669495576538,0.14472119764248897,0.0027793102000715545,0.14922164902091026,0.08358602114021778,0.1310280132293701,0.002432425287552178,21.561796977478803,0.8575307774543762
