epoch,lr,train_loss,train_l1,train_ssim_loss,train_tv,val_loss,val_l1,val_ssim_loss,val_tv,val_psnr,val_ssim
27,9.309334281139112e-05,0.1670051978961114,0.08707850253046383,0.1594705348190624,0.0038284706080564156,0.16311812415719032,0.08910479169338942,0.14768797397613526,0.003386910334229469,21.273392983423438,0.8404296517372132
28,8.719877511435618e-05,0.1704832401624473,0.09015519096417361,0.1602699407784071,0.0038614756500666043,0.1579005664587021,0.08782528430223464,0.13980934262275696,0.003412203877232969,20.97114436059461,0.8483641219139099
29,8.13744607193388e-05,0.16499070392294962,0.08679718843528203,0.15600415418774302,0.00382887932562059,0.155643470287323,0.08594947006553412,0.13905043244361878,0.0033757046959362923,21.210496969418514,0.8495249724388123
30,7.564338553438004e-05,0.16363059509597067,0.08580904344122531,0.1552578606363815,0.0038523959674044137,0.15687086462974548,0.08678231146186591,0.13984644770622254,0.0033066030498594048,21.140582303367083,0.8479315745830536
31,7.002816749495564e-05,0.16434533722389677,0.08640980734253809,0.1554995797196841,0.003714697701590402,0.15795744642615317,0.08699190109968186,0.1416051471233368,0.00325944971293211,21.30779257313314,0.8465903055667877
32,6.455096730131812e-05,0.16552408044720027,0.08665954680418089,0.1573582107570314,0.003708509805565056,0.15665099397301674,0.08676881246268749,0.13944545149803161,0.003189094120170921,21.07538481225538,0.8483456337451935
33,5.923340096033705e-05,0.16719673117322306,0.08725355390442131,0.1595118943996693,0.0037446703229631695,0.154526746571064,0.08525810655206442,0.13820514798164368,0.0033213402703404426,21.32363203087571,0.8499330937862396
34,5.409645447699531e-05,0.16142657467846497,0.08480015667455812,0.15287383305861654,0.0037900687362741217,0.15628148064017297,0.08715707689523697,0.1379111349582672,0.003376731215976179,21.118072760170158,0.8503050291538239
35,4.916040103221507e-05,0.16306996366120705,0.08520050468738727,0.15535274326526624,0.0038617876817553824,0.1574061967432499,0.08769867353141308,0.13907881140708922,0.003362335648853332,21.078126141022967,0.8491792821884155
36,4.444472097387448e-05,0.1614718513417354,0.08573020101966945,0.15109453223268007,0.003887651153423819,0.156748780682683,0.08600447203963996,0.14115243434906005,0.0033618450327776374,21.49341285005011,0.8472468662261963
37,3.996802493677458e-05,0.16146622296027874,0.08365784504789911,0.15523051254210934,0.0038623414281326505,0.15562522307038307,0.08576363682746888,0.13938398122787476,0.0033919141301885247,21.278214145585892,0.8482622575759887
38,3.574798039496593e-05,0.16177421076918527,0.08433130586064906,0.154502107251075,0.003837000939153856,0.15545116364955902,0.08551934119313956,0.139527348279953,0.0033630193560384215,21.309959158598453,0.8483137774467469
39,3.180124193630004e-05,0.15950275418533158,0.08338045940867492,0.15187015786148986,0.0037443187379617294,0.15385968670248984,0.08501515354961157,0.1373545515537262,0.003345123922917992,21.36918048051978,0.8505651700496674
40,2.8143385534380006e-05,0.16096638215164985,0.08399694609511558,0.15355352734640446,0.00385343753797118,0.15465846449136733,0.08568007163703442,0.13762204051017762,0.0033474397333338856,21.300789094165324,0.8504358386993408
41,2.4788847077308593e-05,0.15851235805156594,0.08257923922437127,0.1514869433943577,0.003792824283722908,0.15553242430090905,0.08579531896859408,0.13913949847221374,0.003347116643562913,21.361454508224114,0.8489652490615844
42,2.1750865395832963e-05,0.15888243460435472,0.08224304549155696,0.1528955382136156,0.0038323556223223286,0.15507232144474983,0.0859779629483819,0.13785494685173036,0.0033377000852487983,21.24647869098052,0.8501345646381379
43,1.9041430015728164e-05,0.16262790670592664,0.08466389766692566,0.1555445891920872,0.003834284945017731,0.15553277596831322,0.08641979560256004,0.1378914988040924,0.0033446219470351936,21.17258963493482,0.849979214668274
44,1.6671233840616125e-05,0.16144194872835266,0.0852450480864894,0.15201367073894095,0.0038012183756322903,0.15519436508417128,0.08577245857566596,0.13851142644882203,0.00332387960748747,21.420845620715404,0.8496408271789551
45,1.4649630951960416e-05,0.16056440657322307,0.08397370952820998,0.15280680585017403,0.0037459272393433178,0.15534431010484695,0.08549487780779601,0.13937154293060303,0.0032732185069471596,21.42736588889133,0.8487046802043915
46,1.298459969278006e-05,0.15622926101706544,0.08204010956435709,0.14800269125793386,0.0037560353081347204,0.15483831554651262,0.08537948347628116,0.1385890007019043,0.003286584967281669,21.4601682602379,0.8496007418632507
47,1.1682711180774572e-05,0.16004237615018396,0.08324789880744872,0.15321441207613265,0.003745408651466194,0.15563119873404502,0.08645069155842065,0.1380334687232971,0.0032754639792256057,21.23981225121822,0.8499778914451599
48,1.0749103375124612e-05,0.1608769497426424,0.08486850552844562,0.1516352705142465,0.0038161739226310483,0.15513912737369537,0.08578942101448775,0.13837060928344727,0.003288051474373788,21.36501289485347,0.8496683847904205
49,1.0187460799314202e-05,0.15657278347743273,0.08247011850163134,0.14783456111283896,0.00370764402749901,0.15607496827840805,0.08641928296536207,0.1389832854270935,0.0032808524440042673,21.384176079813106,0.8492135047912598
50,1e-05,0.15798633868381176,0.08280885461632008,0.14998422240331974,0.0037074770246233258,0.15564512312412263,0.08621527448296547,0.13853097558021546,0.003287217717152089,21.326787314335366,0.8495763373374939
