"epoch","lr","train_loss","train_l1","train_ssim_loss","train_tv","val_loss","val_l1","val_ssim_loss","val_tv","val_psnr","val_ssim","variant","description","epochs","checkpoint","history","test_eval","test_psnr","test_ssim","test_time_ms","test_mean_y_gain","test_dark_y_gain","test_over_exposed_ratio"
"39.0","3.180124193630004e-05","0.16464455288401397","0.0852654691493731","0.15875816482552735","0.0","0.15097584813833237","0.08180149346590042","0.138348708152771","0.0","21.616872668236045","0.8500774431228638","plain_unet","普通轻量级 U-Net，不使用 Gamma 先验和注意力","50","F:\Digital Image Processing\outputs\checkpoints\plain_unet_strict50_best.pt","F:\Digital Image Processing\outputs\plain_unet_strict50_history.csv","F:\Digital Image Processing\outputs\plain_unet_strict50_test_eval.csv","19.812899816771754","0.8002172112464905","22.195066666548275","0.41190842191378274","0.41159884333610536","0.0005675"
"49.0","1.0187460799314202e-05","0.15930555455283635","0.08263445527116824","0.15334219509555447","0.0","0.1490898397564888","0.08240733407437802","0.13336501002311707","0.0","21.52337223459249","0.855248122215271","attention_unet","光照引导注意力 + 普通轻量级 U-Net，不使用 Gamma 先验","50","F:\Digital Image Processing\outputs\checkpoints\attention_unet_strict50_best.pt","F:\Digital Image Processing\outputs\attention_unet_strict50_history.csv","F:\Digital Image Processing\outputs\attention_unet_strict50_test_eval.csv","19.988012863707397","0.8039388537406922","23.373346666752088","0.4055981377760569","0.4052582840124766","0.0007380555555555556"
"49.0","1.0187460799314202e-05","0.153394394841749","0.07977282388075706","0.1472431393812329","0.0","0.15005250588059427","0.08340672940015793","0.13329155325889588","0.0","21.575388788119525","0.8549311280250549","fixed_gamma_unet","固定 Gamma 先验 + 轻量 U-Net","50","F:\Digital Image Processing\outputs\checkpoints\fixed_gamma_unet_strict50_best.pt","F:\Digital Image Processing\outputs\fixed_gamma_unet_strict50_history.csv","F:\Digital Image Processing\outputs\fixed_gamma_unet_strict50_test_eval.csv","20.618414042413807","0.8109901428222657","27.34811333369483","0.3955915570259094","0.39528379440307615","0.000506111111111111"
"36.0","4.444472097387448e-05","0.1614718513417354","0.08573020101966945","0.15109453223268007","0.003887651153423819","0.156748780682683","0.08600447203963996","0.14115243434906005","0.0033618450327776374","21.49341285005011","0.8472468662261963","learnable_gamma_unet","可学习 Gamma Map + 轻量 U-Net","50","F:\Digital Image Processing\outputs\checkpoints\learnable_gamma_unet_strict50_best.pt","F:\Digital Image Processing\outputs\learnable_gamma_unet_strict50_history.csv","F:\Digital Image Processing\outputs\learnable_gamma_unet_strict50_test_eval.csv","20.17426278869601","0.8001131296157837","25.798299999830004","0.41973489920298257","0.41940830945968627","0.0008047222222222222"
"46.0","1.298459969278006e-05","0.15644746132984688","0.08289600433223808","0.1469149518122871","0.0018796107736051358","0.14785725846886635","0.0818658672645688","0.13181385278701782","0.0016893030400387942","21.529034249087058","0.8573393142223358","lpia_lightunet","可学习 Gamma Map + 光照引导注意力 + 轻量 U-Net","50","F:\Digital Image Processing\outputs\checkpoints\lpia_lightunet_strict50_best.pt","F:\Digital Image Processing\outputs\lpia_lightunet_strict50_history.csv","F:\Digital Image Processing\outputs\lpia_lightunet_strict50_test_eval.csv","20.471262656606495","0.8082368850708008","26.985746666711446","0.3979471186796824","0.39760055343310036","0.0006730555555555555"
"44.0","1.6671233840616125e-05","0.1565090137005951","0.0828564246249501","0.14702857529512747","0.002766046655892227","0.14933375239372254","0.08324017778038978","0.13194089412689208","0.0024625528487376867","21.671687111818642","0.8566565883159637","lpia_former_lite","Retinex/Gamma 双先验 + 光照引导窗口注意力 + 轻量 CNN 解码器","50","F:\Digital Image Processing\outputs\checkpoints\lpia_former_lite_strict50_best.pt","F:\Digital Image Processing\outputs\lpia_former_lite_strict50_history.csv","F:\Digital Image Processing\outputs\lpia_former_lite_strict50_test_eval.csv","20.42824543475804","0.8096356431643168","24.010946666627813","0.41188780466715497","0.4115414798259735","0.000863888888888889"
"35.0","4.916040103221507e-05","0.3455135503672235","0.13792533008596314","0.41483148479241927","0.0034494971350041404","0.3548638981580734","0.14584569148719312","0.41774242639541626","0.0029398038517683745","16.800011895567078","0.5413505694270134","zero_dce_lite","Zero-DCE 风格像素级曲线估计轻量深度基线","50","E:\Digital Image Processing\outputs\checkpoints\zero_dce_lite_strict50_best.pt","E:\Digital Image Processing\outputs\zero_dce_lite_strict50_history.csv","E:\Digital Image Processing\outputs\zero_dce_lite_strict50_test_eval.csv","18.741689737689345","0.5556674579779307","28.538339999977325","0.38480640649795533","0.3846853335698446","6.166666666666667e-05"
