epoch,lr,train_loss,train_l1,train_ssim_loss,train_tv,val_loss,val_l1,val_ssim_loss,val_tv,val_psnr,val_ssim
22,0.00012280122488564387,0.1673214991452507,0.08742030218998957,0.1598023909577576,0.0,0.15539036005735396,0.08577644784003496,0.13922782182693483,0.0,21.18758749063311,0.8490913164615631
23,0.00011690665718860895,0.1671530939810287,0.08889837701234125,0.15650942990307434,0.0,0.15291193805634976,0.08409044954925776,0.1376429772377014,0.0,21.488716539629486,0.8507031798362732
24,0.0001109650993552848,0.16787040645625734,0.08830157842504265,0.15913765359034737,0.0,0.1523263242840767,0.08442140825092792,0.1358098316192627,0.0,21.249173001603346,0.8521379745006561
25,0.00010500000000000002,0.1647220224760095,0.08639509021411843,0.1566538612963417,0.0,0.15423863813281058,0.08559013191610575,0.13729701161384583,0.0,21.039922481945595,0.8503777658939362
26,9.903490064471525e-05,0.16676931235990766,0.08843095356830254,0.1566767145961111,0.0,0.15788121059536933,0.08918254900723696,0.13739732265472412,0.0,20.702122384428666,0.8508635699748993
27,9.309334281139112e-05,0.16605052115043736,0.08747589852540724,0.15714924209128878,0.0,0.1537519083917141,0.08501146085560322,0.1374808955192566,0.0,21.435630414785823,0.8510159230232239
28,8.719877511435618e-05,0.1629515319101272,0.08523794277335092,0.15542717545812582,0.0,0.15783277109265328,0.08885753251612187,0.13795047640800476,0.0,20.863379117235684,0.8500462090969085
29,8.13744607193388e-05,0.16895994528578723,0.0898206707793996,0.15827854602567612,0.0,0.15311132475733757,0.08407841995358467,0.13806581139564514,0.0,21.44787317368238,0.8501517677307129
30,7.564338553438004e-05,0.1658825538880814,0.08655732720746973,0.15865044934409006,0.0,0.1531654644757509,0.08506351806223393,0.13620389461517335,0.0,21.349346214913275,0.8521736145019532
31,7.002816749495564e-05,0.16696022193415375,0.08849007741028812,0.15694028551128053,0.0,0.15273397222161292,0.0844542720168829,0.1365593993663788,0.0,21.362097760895825,0.8513326632976532
32,6.455096730131812e-05,0.16108428278276998,0.08476767031484485,0.1526332214680685,0.0,0.1534581123292446,0.08503184773027897,0.13685253024101257,0.0,21.35729603592938,0.8515660285949707
33,5.923340096033705e-05,0.16075782536224287,0.08489603894303471,0.15172357108735818,0.0,0.15095743060112,0.08384331963956355,0.1342282223701477,0.0,21.426033335125066,0.85398282289505
34,5.409645447699531e-05,0.1641325332945393,0.08601314469759914,0.15623877509947745,0.0,0.15126040026545526,0.08358085095882416,0.1353590989112854,0.0,21.504807985046337,0.8528455936908722
35,4.916040103221507e-05,0.16011078676320442,0.08350958314634138,0.15320240380027877,0.0,0.15042451895773412,0.08358480509370565,0.13367942690849305,0.0,21.509320339695662,0.8545693218708038
36,4.444472097387448e-05,0.1594538858443636,0.08337033616404654,0.15216709584135063,0.0,0.15252745822072028,0.08575314287096263,0.13354863166809083,0.0,21.15931160464304,0.8546088254451751
37,3.996802493677458e-05,0.15830148948777106,0.0825548871733626,0.15149320188205911,0.0,0.15375196561217308,0.08659984033554792,0.1343042528629303,0.0,21.05175074591576,0.8539033198356628
38,3.574798039496593e-05,0.15821172712448006,0.08299226113831118,0.15043892893373692,0.0,0.15030297696590422,0.08329669620841741,0.1340125620365143,0.0,21.532395708443236,0.8542703187465668
39,3.180124193630004e-05,0.16456756212057605,0.08655758105939435,0.15601995903226087,0.0,0.1507228945195675,0.08352731041610241,0.13439116954803468,0.0,21.524104548283482,0.8538594186306
40,2.8143385534380006e-05,0.15842186620089865,0.08278162251248063,0.15128048444123862,0.0,0.15123778447508812,0.08471006374806166,0.1330554413795471,0.0,21.304121573995253,0.8549129664897919
41,2.4788847077308593e-05,0.15742643101973466,0.08299763133311601,0.14885759655781056,0.0,0.15045498937368393,0.08404250260442496,0.13282497286796568,0.0,21.35758071176401,0.8552827870845795
42,2.1750865395832963e-05,0.16263509253340383,0.0867446311813895,0.15178092009460872,0.0,0.15067142590880395,0.0835801662132144,0.13418251991271973,0.0,21.532897599989937,0.8540936303138733
43,1.9041430015728164e-05,0.15483307665050855,0.08107886122634059,0.14750842756939375,0.0,0.1502230353653431,0.0836678796634078,0.13311031222343445,0.0,21.47016160131679,0.855043089389801
44,1.6671233840616125e-05,0.1603512640544621,0.08486102432149896,0.15098047750886134,0.0,0.1509364864230156,0.08420378807932138,0.13346539855003356,0.0,21.41742344646714,0.8546796798706054
45,1.4649630951960416e-05,0.1556873735606945,0.08090550809549296,0.14956372784030053,0.0,0.14995736986398697,0.08372000493109226,0.13247472882270814,0.0,21.472828884131207,0.8557993149757386
46,1.298459969278006e-05,0.15292702361185978,0.08041838545369388,0.145017274513772,0.0,0.15152748197317123,0.08516828253865243,0.13271840095520018,0.0,21.19451705358351,0.8553109514713287
47,1.1682711180774572e-05,0.1589242446875792,0.08445389294988274,0.14894070136382284,0.0,0.15022624179720878,0.08366141110658645,0.13312966108322144,0.0,21.52583461572474,0.8550584530830383
48,1.0749103375124612e-05,0.15669409968473944,0.0821879391004825,0.14901231812991306,0.0,0.15038843914866448,0.08403023041784763,0.13271641731262207,0.0,21.448199865935003,0.8554137063026428
49,1.0187460799314202e-05,0.153394394841749,0.07977282388075706,0.1472431393812329,0.0,0.15005250588059427,0.08340672940015793,0.13329155325889588,0.0,21.575388788119525,0.8549311280250549
50,1e-05,0.1568649008801456,0.0814528460979187,0.1508241062340099,0.0,0.14979426473379134,0.08334360379725694,0.1329013216495514,0.0,21.557246700372886,0.8552666676044464
