epoch,lr,train_loss,train_l1,train_ssim_loss,train_tv,val_loss,val_l1,val_ssim_loss,val_tv,val_psnr,val_ssim
1,0.00019981253920068581,0.3238826175027179,0.14242509113890783,0.3629150486761524,0.0,0.22180411204695702,0.11371968239545822,0.21616885781288148,0.0,18.023894041762222,0.7765015089511871
2,0.0001992508966248754,0.2414370156172234,0.11816480266539732,0.2465444226418772,0.0,0.1958550515770912,0.10191980533301831,0.18787049293518066,0.0,19.192680043376562,0.8007629007101059
3,0.00019831728881922545,0.22397314822344186,0.11228151082099858,0.22338327092509117,0.0,0.18683602079749106,0.0978573140501976,0.17795741200447082,0.0,19.60138762238509,0.8096190667152405
4,0.00019701540030721995,0.21091159038280013,0.10648460293077104,0.20885397267231742,0.0,0.18168844118714333,0.09553022973239422,0.17231642127037047,0.0,19.9171247084669,0.8144961851835251
5,0.00019535036904803958,0.20330773757487397,0.10090285785118555,0.20480975632293982,0.0,0.1811550234258175,0.09666349582374095,0.16898305535316469,0.0,19.855983219025838,0.8187493932247162
6,0.00019332876615938386,0.20144955456806218,0.10125702688221558,0.2003850524875975,0.0,0.17318801507353782,0.09329765141010285,0.1597807252407074,0.0,20.29643333490385,0.8277287673950195
7,0.00019095856998427185,0.19888608288105733,0.10133934062197461,0.19509348067270446,0.0,0.17316037774086,0.09275800377130508,0.16080474853515625,0.0,20.434541358721106,0.8266572833061219
8,0.000188249134604167,0.19500306324200697,0.09718604947221444,0.19563402365978963,0.0,0.17111047573387622,0.09222038824111223,0.1577801764011383,0.0,20.480290378461522,0.829845802783966
9,0.00018521115292269142,0.19406416504064464,0.0989725277394331,0.19018327091146725,0.0,0.17118799120187758,0.09274548061192035,0.15688501834869384,0.0,20.35299856407128,0.8303994464874268
10,0.00018185661446562,0.18853516341079765,0.09609325396643806,0.18488381562694425,0.0,0.16711673751473427,0.08987871736288071,0.15447603940963744,0.0,20.726824304368293,0.8330179524421691
11,0.00017819875806369996,0.19473949898772525,0.09970590633593397,0.19006718166412845,0.0,0.16956096664071083,0.09265778362751007,0.153806369304657,0.0,20.33759098813532,0.8335174214839935
12,0.00017425201960503408,0.18664000883767132,0.09650354865028561,0.18027291704432755,0.0,0.18072339802980422,0.10022154286503791,0.1610037088394165,0.0,19.66671083885854,0.8270240545272827
13,0.0001700319750632254,0.1861173190897511,0.09469499031279219,0.18284465557968563,0.0,0.16909797966480256,0.0926856604218483,0.15282463908195495,0.0,20.34764964610947,0.8347408390045166
14,0.0001655552790261255,0.18374561648901708,0.09379560802526737,0.17990001390606578,0.0,0.17207136034965514,0.09486567728221416,0.15441136717796325,0.0,20.07890777669321,0.8327767789363861
15,0.00016083959896778495,0.17987875187177263,0.09199077084076844,0.17577595919507988,0.0,0.16281339138746262,0.08927104268223048,0.1470846951007843,0.0,20.709208446874676,0.8402063703536987
16,0.00015590354552300466,0.18020611373098216,0.09203940731245801,0.17633340957527335,0.0,0.16242575734853745,0.08823355484753848,0.1483844029903412,0.0,20.858079825682527,0.8398447000980377
17,0.00015076659903966294,0.18345016007599194,0.09370695071698334,0.17948641535323887,0.0,0.16188458159565924,0.08872241035103798,0.14632434129714966,0.0,20.727416423035265,0.8413216388225555
18,0.0001454490326986819,0.17884756796371004,0.09162953738037342,0.1744360580422362,0.0,0.1697488397359848,0.09278174430131912,0.15393419027328492,0.0,20.255759335399034,0.833842179775238
19,0.0001399718325050444,0.1773801174031974,0.0909731639420382,0.17281390362620902,0.0,0.16127605259418487,0.08870773572474717,0.14513663053512574,0.0,20.914128068358213,0.8427921259403228
20,0.00013435661446561999,0.1825237305414292,0.09444647488368821,0.17615450856872417,0.0,0.16220959290862083,0.0874447274953127,0.14952973008155823,0.0,20.960035436479384,0.8381011343002319
21,0.0001286255392806612,0.17960351073796849,0.0910187542507176,0.17716951057108865,0.0,0.16089654713869095,0.08867328621447086,0.14444652080535889,0.0,20.871227519742177,0.8434728384017944
22,0.00012280122488564387,0.18172587715260993,0.0935974403151444,0.17625687006981142,0.0,0.16481033995747565,0.09006843715906143,0.1494838058948517,0.0,20.747344732122706,0.8380085492134094
23,0.00011690665718860895,0.17663930995123728,0.09080222180362121,0.17167417354847428,0.0,0.1589374251663685,0.08733628366142511,0.14320228219032288,0.0,20.98239657485718,0.8448678505420685
24,0.0001109650993552848,0.17640423009060494,0.09033610908666515,0.17213623946712864,0.0,0.1580389979481697,0.08591896384954452,0.14424006819725035,0.0,21.12962061592995,0.843784943819046
25,0.00010500000000000002,0.18078950888687564,0.09377206248244108,0.17403488994194066,0.0,0.16107966676354407,0.08836635045707225,0.1454266357421875,0.0,20.823226227320628,0.842239762544632
