epoch,lr,train_loss,train_l1,train_ssim_loss,train_tv,val_loss,val_l1,val_ssim_loss,val_tv,val_psnr,val_ssim
15,0.00016083959896778495,0.3522200089651868,0.1411208913313903,0.42187844031417426,0.0031979820145989343,0.3583971506357193,0.14970784403383733,0.4171312057971954,0.0024740656255744396,16.763462850763343,0.5419286495447159
16,0.00015590354552300466,0.35101926773099856,0.1403709171760467,0.42097715765649824,0.0031954044570571267,0.3780589598417282,0.16097130186855793,0.43390337109565735,0.0027193773409817366,16.271724799663442,0.525348207950592
17,0.00015076659903966294,0.350741090107074,0.1421040369000303,0.41696161938153103,0.0031248501368931363,0.3568810269236565,0.15155559360980989,0.41043501019477846,0.002158501795493066,16.686499421614815,0.5496038725972175
18,0.0001454490326986819,0.35120753099292107,0.14097570250248578,0.42015085132440666,0.003128069337062572,0.35438203155994413,0.1462905538082123,0.41588699221611025,0.0029596839169971647,16.792144290062666,0.5436988094449043
19,0.0001399718325050444,0.3506532628690043,0.13933724400153907,0.4223107462105114,0.003212902403097548,0.3661055287718773,0.15195218428969384,0.42801461815834047,0.0029206682997755706,16.616345403124452,0.5309862494468689
20,0.00013435661446561999,0.34796922506275263,0.140724234832322,0.41419281717819,0.002971635985484321,0.3536064738035202,0.14808242417871953,0.4107632613182068,0.0028483964689075946,16.762081639823997,0.5495694810152054
21,0.0001286255392806612,0.3522788955044637,0.14156810965062835,0.42109914474223614,0.0032243113363942793,0.3581716114282608,0.14745727650821208,0.4211269235610962,0.0030174314498435705,16.754346026691827,0.5379098770022392
22,0.00012280122488564387,0.34887376489452504,0.13958433804355458,0.4182573021282249,0.003215495342483169,0.35748158663511276,0.1479276467859745,0.4188189673423767,0.0028891309059690686,16.758864786207326,0.5402158603072167
23,0.00011690665718860895,0.3476868629592904,0.13947753697496407,0.4160830373038894,0.003356116158621652,0.36300374686717984,0.15158313132822512,0.4225773227214813,0.0026390258071478457,16.710823290096993,0.5361586314439774
24,0.0001109650993552848,0.35351618595661655,0.14164716039659792,0.4234158805987802,0.0032217491606962847,0.35490256994962693,0.14925372824072838,0.4110410988330841,0.0025658323208335785,16.748321586287155,0.5488047480583191
25,0.00010500000000000002,0.34550374828725366,0.13795047107448777,0.4147800289540796,0.003265196277249244,0.35998250037431717,0.14882542185485362,0.4220202112197876,0.0029394646582659332,16.72939242442869,0.5368182572722435
26,9.903490064471525e-05,0.34823490219182135,0.13822699116740358,0.4196817646927548,0.0033405233638077836,0.35434914588928224,0.14847475558519363,0.41148874640464783,0.002600373892346397,16.76446475457383,0.5482384064793586
27,9.309334281139112e-05,0.34927916320787594,0.1407227327334716,0.41679367271985873,0.0031918512511363226,0.35549278974533083,0.14958263337612152,0.4115670132637024,0.002533025210723281,16.74202486966151,0.5480176398158073
28,8.719877511435618e-05,0.3513728950842185,0.1390636182531783,0.424298110096136,0.003204517100813202,0.35619106352329255,0.1481911639869213,0.4157272839546204,0.0027251651999540627,16.76694194378388,0.5433473891019821
29,8.13744607193388e-05,0.34729693754477436,0.13842086251910932,0.4174128971341568,0.0033925535492083992,0.3552157840132713,0.148539534881711,0.4130940341949463,0.00258462117286399,16.762513513390186,0.5462497678399086
30,7.564338553438004e-05,0.3469973045148058,0.1389374570054118,0.41578358631529566,0.0033609856108915972,0.3548500370979309,0.14903584226965905,0.4113611626625061,0.0026722919917665424,16.742491538580936,0.5484231132268905
31,7.002816749495564e-05,0.34773636509745903,0.13844867072965142,0.4182442201447377,0.00331166263000207,0.35621566623449324,0.15280770748853684,0.4065821707248688,0.0023375279118772597,16.66066707099794,0.554260043501854
32,6.455096730131812e-05,0.3472309750483333,0.1386707443658108,0.41678338693583616,0.0033707069361814156,0.3551272878050804,0.15101510636508464,0.40797468662261965,0.002496855865465477,16.70851198645365,0.5524338427186012
33,5.923340096033705e-05,0.34697507974189545,0.1382160552258041,0.41718776709473077,0.0033028070827782977,0.35447358697652814,0.15095252774655818,0.40679232120513914,0.0024980698234867305,16.710250425886844,0.5540281042456627
34,5.409645447699531e-05,0.34781716578567085,0.13886499149115406,0.41757134468324725,0.003329980208577099,0.35348923623561856,0.14787156820297243,0.4109623038768768,0.0027303709904663263,16.76408181113648,0.5488365897536278
35,4.916040103221507e-05,0.3455135503672235,0.13792533008596314,0.41483148479241927,0.0034494971350041404,0.3548638981580734,0.14584569148719312,0.41774242639541626,0.0029398038517683745,16.800011895567078,0.5413505694270134
36,4.444472097387448e-05,0.34601484204766936,0.13748180225903536,0.4167177600245322,0.003483108661141813,0.35348278999328614,0.1480378194153309,0.41062056660652163,0.002693770248442888,16.7570784687585,0.5492052191495895
37,3.996802493677458e-05,0.3450017782949632,0.1388551897888634,0.41196609944242485,0.0032707117669593354,0.35355778425931933,0.14662881135940553,0.413575644493103,0.0028230142034590244,16.785584221215835,0.5458460167050362
38,3.574798039496593e-05,0.3458058168673845,0.1378139797855632,0.41564718808995965,0.003364817887407294,0.35493649780750275,0.14613039910793305,0.417311749458313,0.0030044709285721185,16.786149668496037,0.5417899885773658
39,3.180124193630004e-05,0.3458622212646194,0.13778885289133969,0.41579353919227,0.003532009740029612,0.3535104689002037,0.14633822575211525,0.41405520439147947,0.0028926666360348462,16.787141578374463,0.545321988761425
40,2.8143385534380006e-05,0.34469446375073376,0.13593886718840642,0.4171585424155134,0.0035264766710694485,0.35339996933937073,0.14881587259471415,0.4088971650600433,0.002710311752744019,16.73496965318383,0.5513335177302361
41,2.4788847077308593e-05,0.344476681563162,0.13610484947188659,0.4163932613513437,0.0035039752309772828,0.35398693978786466,0.14763300888240338,0.4124272119998932,0.0028064665012061596,16.76003285081375,0.547122846543789
42,2.1750865395832963e-05,0.34641022163052715,0.13833099835410645,0.4158053098735721,0.00353144280921479,0.3538270378112793,0.14715217165648936,0.4130622124671936,0.0028752013691700994,16.76813874730821,0.546424135863781
43,1.9041430015728164e-05,0.34521327397790375,0.13728055946769252,0.4155241207043696,0.003413046559979839,0.35419208616018294,0.14722965471446514,0.41363428473472597,0.002905792745295912,16.767742436134803,0.545742475092411
44,1.6671233840616125e-05,0.34397911620304883,0.13723816290017096,0.41313641384449973,0.0034549071492138,0.3562091010808945,0.14673649922013282,0.4186401414871216,0.003050541321281344,16.77068720032129,0.5403667268157005
45,1.4649630951960416e-05,0.345782999000791,0.136121170758377,0.41897236504313035,0.003512865936701199,0.35350288152694703,0.14724607788026334,0.4122242259979248,0.0028937403950840233,16.76767860199802,0.5473470261693001
46,1.298459969278006e-05,0.3462565731480374,0.13721810906164109,0.4177302009499018,0.003467269756826937,0.35432774484157564,0.14706165328621865,0.414239319562912,0.002928568380884826,16.76941240414647,0.5450717464089394
47,1.1682711180774572e-05,0.3457497268365825,0.13704516530929622,0.4170611140914776,0.0034800850301294284,0.3551294305920601,0.14706406749784948,0.415832953453064,0.002977723686490208,16.769233973425752,0.5433054751157761
48,1.0749103375124612e-05,0.3459652864163922,0.13608280148717664,0.41941387999442314,0.0035108531125679545,0.3547321277856827,0.1470746238529682,0.41502112984657286,0.0029387807729654015,16.770066099889824,0.5441890522837639
49,1.0187460799314202e-05,0.34826075330307954,0.13757864852792107,0.4210155685925813,0.00348636961203017,0.35424879789352415,0.14695940136909486,0.41428303480148315,0.0029575996566563846,16.769020050122815,0.5450312015414238
50,1e-05,0.3439788718102714,0.13613841062935267,0.4153295022002014,0.003514250302644369,0.35422985315322875,0.14695273846387863,0.4142580556869507,0.0029617127706296742,16.767331076107116,0.5450695589184761
