epoch,lr,train_loss,train_l1,train_ssim_loss,train_tv,val_loss,val_l1,val_ssim_loss,val_tv,val_psnr,val_ssim
1,0.00019981253920068581,0.27276691471651404,0.12446540728005397,0.2965836412346308,0.00019371344746532527,0.20363044813275338,0.10500992558896542,0.19721788048744202,0.00023164540383731946,18.79602232893059,0.7930792981386184
2,0.0001992508966248754,0.2262473823631414,0.1115946526111271,0.22927771735301217,0.00027738902975337295,0.18985147640109062,0.10009385280311107,0.1794872760772705,0.00027972098963800816,19.403729112240423,0.8100140804052353
3,0.00019831728881922545,0.21534341793455836,0.10967772888354442,0.21129926558463805,0.00032106742331509215,0.18488074153661727,0.097753412052989,0.17422295212745667,0.00031705048109870404,19.67975666175165,0.813808161020279
4,0.00019701540030721995,0.2009583112487595,0.10300453400350935,0.19587268752436485,0.0003486728887953517,0.1784438195824623,0.09596624970436096,0.16492076277732848,0.00034381123405182736,19.94382587469684,0.8249462819099427
5,0.00019535036904803958,0.19594214087532413,0.1009544135685066,0.18993637638707314,0.0003907664030927667,0.17673855766654015,0.09377634536474944,0.16588468194007874,0.00039750145573634653,20.183582084513333,0.8221681571006775
6,0.00019332876615938386,0.19035098983258147,0.09865390560868699,0.18335146947939823,0.0004269098905923729,0.17677728980779647,0.09614547654986381,0.16122090816497803,0.0004271903654444031,19.830128676767988,0.8294874536991119
7,0.00019095856998427185,0.18772492430726503,0.09753963139234326,0.1803226586311094,0.00047927572979905087,0.16762611135840416,0.09121698752045632,0.15276981472969056,0.00048436008393764495,20.317672303453254,0.8367237794399262
8,0.000188249134604167,0.185722953764387,0.09547097532911235,0.18044890566355623,0.0005505106965517668,0.16681288212537765,0.09080973029136657,0.15195387125015258,0.0005243789381347597,20.465455237137647,0.836955224275589
9,0.00018521115292269142,0.18054030928331585,0.09394002602809036,0.17314007617361535,0.0006048503559305921,0.1627764992415905,0.08893992394208908,0.14761199474334716,0.0006115442549344153,20.706056499382193,0.84186936378479
10,0.00018185661446562,0.18238355157562114,0.09577443213781453,0.17315014743585191,0.0006808718228669759,0.1708668564260006,0.09430655092000961,0.15305511951446532,0.0006549271568655968,20.08411283564888,0.8351612555980682
11,0.00017819875806369996,0.17836866376724111,0.09276336398885547,0.17113928146625992,0.0007131649052492485,0.1614086100459099,0.08915925074368715,0.14442922830581664,0.0006948888424085453,20.545771863644823,0.8444125890731812
12,0.00017425201960503408,0.18174370172249008,0.09522047804556959,0.17297097999379382,0.0007546816004036759,0.16327269852161408,0.08944188371300697,0.14759130001068116,0.0007032830931711941,20.77020376919078,0.8414951765537262
13,0.0001700319750632254,0.1772138201352638,0.09240027347124667,0.16954393320918631,0.000831571042812365,0.15991200625896454,0.08746301349252462,0.14481574416160584,0.0008224099141079933,20.72178715516532,0.8442642545700073
14,0.0001655552790261255,0.17542771342712613,0.09225344111979832,0.16625570262082712,0.0009283865651776714,0.16280900478363036,0.09000392854213715,0.14552114963531493,0.0008900127944070846,20.381688300308177,0.8433928561210632
15,0.00016083959896778495,0.17267903661535633,0.08992936878469408,0.16539348078213528,0.0010584730157105055,0.1582859717309475,0.08701708115637302,0.1424389386177063,0.00098846880835481,20.783232518814547,0.8470714557170868
16,0.00015590354552300466,0.17563496358383635,0.09296861822257668,0.1652215787891968,0.0011111118826448642,0.1577231453359127,0.08661792442202568,0.1421063530445099,0.0010409026884008199,20.91204859830127,0.8472936427593232
17,0.00015076659903966294,0.17214575138646887,0.09095038260732378,0.16227235689690586,0.0011837954894738263,0.15334602691233157,0.08389767792075872,0.13878307104110718,0.0011362853529863059,21.15245850089522,0.8504647254943848
18,0.0001454490326986819,0.17437350567996776,0.09181181998914838,0.16500073149456956,0.0012263966046170704,0.15790703728795052,0.08688143994659185,0.1419416034221649,0.0010959419689606875,20.853023466706578,0.8471468472480774
19,0.0001399718325050444,0.17184042116876022,0.09008901607468381,0.16337889680115308,0.0012391327712942379,0.15473529398441316,0.08481180861592293,0.13972917795181275,0.0011779453244525938,21.153331686663563,0.8492319130897522
20,0.00013435661446561999,0.17229239937896554,0.09130867239310994,0.1618371383385724,0.0013031278337751115,0.15803175315260887,0.08764781773090363,0.14065377473831175,0.0011409730499144643,20.84093450701921,0.8483085250854492
21,0.0001286255392806612,0.16910203632121812,0.08930777541194368,0.15945703148292506,0.0013148378117293256,0.15919247403740883,0.0876112425327301,0.1430416488647461,0.0012081240199040622,20.610459223304876,0.8459102928638458
22,0.00012280122488564387,0.17055178401038942,0.08906027822313221,0.16284484138137184,0.001381665330878051,0.15542575046420098,0.08520513858646155,0.14031873464584352,0.0012249056599102914,20.950558637997066,0.8486722540855408
23,0.00011690665718860895,0.1707115392737125,0.08969551283642993,0.161892472873635,0.001395757297217022,0.15332723364233972,0.0845792854949832,0.13736634969711303,0.001295474683865905,21.08317499349936,0.8518181753158569
24,0.0001109650993552848,0.16513823470624361,0.08625886143798928,0.15761413936790783,0.00144606691351684,0.15542289681732654,0.0855204426124692,0.1396743083000183,0.0013060176279395819,21.186524176862626,0.8496601688861847
25,0.00010500000000000002,0.16839237990123884,0.08867600343022752,0.15928429969444802,0.0014844929567679832,0.1537535485625267,0.08472710609436035,0.13792063117027284,0.0013225524791050701,21.176173719816546,0.8509439086914062
26,9.903490064471525e-05,0.16413886793610138,0.0870442882111545,0.1540408312999708,0.0014832448300128708,0.1528058834373951,0.08335230715572833,0.13877058625221253,0.001365663690958172,21.29878277833952,0.8500502502918243
27,9.309334281139112e-05,0.16419448257179303,0.08666764001452154,0.15490124110252626,0.0015244132362752466,0.1541902132332325,0.08507720995694398,0.13808559536933898,0.0014041071676183492,21.05704000647009,0.8504003643989563
28,8.719877511435618e-05,0.16552812118546753,0.0885472743844931,0.1537999711278397,0.001617161359655143,0.15237912468612194,0.08382125426083803,0.13696665644645692,0.0014908462716266514,21.18069091889919,0.852309684753418
29,8.13744607193388e-05,0.16237798764065664,0.0854161940343369,0.15376191699559788,0.0016166471665905369,0.1505051900446415,0.08314523443579674,0.13457099914550782,0.0014891280827578157,21.216709091368536,0.8541776037216187
30,7.564338553438004e-05,0.16209104873480334,0.08515974577121471,0.1536992914665679,0.0016331167265017461,0.15067892283201217,0.08301278349012137,0.13518087863922118,0.001513996097492054,21.289568438632585,0.8534570813179017
31,7.002816749495564e-05,0.1629585767602591,0.08625041081437043,0.15324534331598588,0.0017098831141599312,0.15406179934740066,0.08624265234917403,0.13548296570777893,0.0015532739215996117,20.88714020758602,0.8532232928276062
32,6.455096730131812e-05,0.16442957022635069,0.08652891992904624,0.15562435943410144,0.0017693778886223718,0.15104139029979705,0.08417079918086529,0.13358790874481202,0.0015327342448290438,21.014140998481434,0.8554639732837677
33,5.923340096033705e-05,0.16351055278344087,0.08704577336594256,0.15275610399685696,0.0017345226305421047,0.14915812954306604,0.08260649681091309,0.1329479444026947,0.0015532114729285241,21.367503241774056,0.856111752986908
34,5.409645447699531e-05,0.161553217724721,0.08587496502814206,0.15118409631439067,0.0017240695689680389,0.15061764240264894,0.08345085356384516,0.1341756749153137,0.0015790062421001494,21.2709266254992,0.8550940036773682
35,4.916040103221507e-05,0.15931420484858175,0.08373637226182744,0.1509819821827972,0.0017368189200827602,0.1510428184270859,0.08330898065119982,0.13531120538711547,0.0015646653494331985,21.380653533325344,0.8538128674030304
36,4.444472097387448e-05,0.15706274328830605,0.08272657194925893,0.14849748919087072,0.0017485201084119384,0.15108690068125724,0.08418275699019433,0.13364915490150453,0.0015913510520476847,21.165001953651096,0.8559872603416443
37,3.996802493677458e-05,0.16004993406034285,0.08419099920493667,0.15153901175969206,0.001788534876388339,0.15085822492837905,0.0836813310906291,0.1341937828063965,0.0016000374022405596,21.367673895830393,0.8550481367111206
38,3.574798039496593e-05,0.1585109148363364,0.08353997303456205,0.14975994578154955,0.00181931394585816,0.14982351258397103,0.08362754497677088,0.1322261905670166,0.0016574711794964969,21.210450528347202,0.8567757403850556
39,3.180124193630004e-05,0.15713796999803337,0.0829190180083299,0.14824888920454385,0.0018901363495857485,0.14905694931745528,0.0828131975978613,0.1323222541809082,0.0016524914233013988,21.32208722719155,0.8567588818073273
40,2.8143385534380006e-05,0.15762003375569247,0.08369815101512292,0.14766204219809326,0.0018171868565994473,0.14977180525660516,0.08343467511236667,0.13251114249229431,0.001631206126185134,21.290414728675316,0.8566589748859406
41,2.4788847077308593e-05,0.15656838820139934,0.08268086325531732,0.147587966809075,0.0018708277407879104,0.15052373468875885,0.08392251335084439,0.13304025888442994,0.001621831039665267,21.19190996191397,0.8560470843315124
42,2.1750865395832963e-05,0.15700643210916476,0.08297427276724495,0.14788403131994785,0.0018027960430092526,0.14958439275622368,0.0828924747556448,0.13321972131729126,0.0016411376208998263,21.404347007492365,0.855659282207489
